신문사,제목,본문_요약,링크,카테고리,예측점수,최종선택여부
매일경제,나무는 시간을 품는 존재 인간의 기억도 담고 있죠,"오원작가 개인전 '나무 사유'나이테에 새긴 삶의 흔적과나무의 무한한 생명성 탐색오원(O.One) 작가의 서울 성북동 전시장 입구에 들어서면 포도나무 한 그루부터 눈에 띈다. 하늘을 향해 뻗은 가지와 땅을 향해 자란 뿌리가 투명한 아크릴 박스 안에 놓여 있다. ""나무는 아래로도 자라고 위로도 자란다. 양방향의 무한대로 향하는, 지구상의 유일한 생명이란 생각이 든다""고 그는 말한다. 나무를 주제로 삼은 오원 작가의 개인전 '나무 사유'가 서울 성북구 갤러리17717에서 최근 개막했다. 지난 7일 그를 만나 이야기를 나눴다. 왜 나무였을까.""우리는 꽃을 보며 아름다움을 느끼지만 나무에선 아름다움을 발견하진 못한다. 외형, 즉 껍데기로만 나무를 바라보기 때문이다. 하지만 꽃을 보려면 나무를 키워야 한다. 꽃은 한시...",https://n.news.naver.com/article/newspaper/009/0005663732?date=20260410,기타,0.0032991330430522437,
한국경제,각국 '선박 빼내기' 외교전…韓도 이란에 특사 보낸다,"조현, 이란 외교장관과 통화조현 외교부 장관이 이란에 외교장관 특사를 파견하기로 했다. 다카이치 사나에 일본 총리, 에마뉘엘 마크롱 프랑스 대통령 등도 호르무즈해협에 발이 묶인 자국 선박과 국민을 빼내기 위해 외교전에 들어갔다.외교부는 9일 조 장관이 이날 오후 아바스 아라그치 이란 외교장관과 전화 통화를 하고 중동 정세와 한·이란 양자 현안 등을 논의하기 위해 외교장관 특사를 이란에 파견하기로 했다고 밝혔다. 이란전쟁 이후 양국 외교장관 간 통화는 이번이 두 번째다.조 장관은 통화에서 미국과 이란 간 휴전을 계기로 호르무즈해협 내 한국 선박을 포함한 모든 선박의 자유로운 항행이 신속하고 안전하게 재개될 필요성을 강조했다. 아울러 이란 내 한국 국민 안전에도 계속 신경 써달라고 당부했다. 이에 아라그치 장관...",https://n.news.naver.com/article/newspaper/015/0005273234?date=20260410,기타,0.0031916691730837165,
매일경제,일본 벚꽃축제에 나온 참이슬 … 홍보부스에 1만명 이상 방문,"하이트진로가 일본 벚꽃 시즌을 맞아 현지 축제에서 소주 참이슬의 홍보 행사를 진행했다. 9일 하이트진로에 따르면 이번 프로모션은 벚꽃을 즐기며 음식과 주류를 함께 즐기는 일본의 봄철 문화 '하나미'에 맞춰 기획됐다. 회사는 일본 대표 벚꽃 행사인 '우에노 벚꽃 페스타'와 '나고야성 봄 축제'에 참이슬 브랜드 부스를 운영했다.행사 기간 해당 부스에는 1만명 이상의 방문객이 찾으며 현지 소비자들의 높은 관심을 끌었다.특히 현장에서 선보인 소주 칵테일 '참이슬 탄산와리'는 준비 물량 약 2000잔이 모두 소진되는 등 호응을 얻었다. 회사 관계자는 ""현지 문화와 접목한 마케팅을 강화해 나갈 계획""이라고 말했다.[이지안 기자]...",https://n.news.naver.com/article/newspaper/009/0005663715?date=20260410,기타,0.0031096468789258086,
조선일보,"울산조선소 해군 잠수함 화재, 1명 고립","소방 당국 “생사는 확인 안돼”정비 중이던 해군 잠수함 ‘홍범도함’에서 불이 나 60대 근로자 한 명이 내부에 고립됐다. 생사는 확인되지 않았다. 통로가 비좁아 구조에 어려움을 겪고 있다.울산소방본부와 HD현대중공업 등에 따르면, 9일 오후 1시 58분쯤 울산 동구 HD현대중공업 울산조선소에서 정비 중이던 해군 잠수함 ‘홍범도함’ 내부에서 불이 났다. 소방 당국은 소방차 등 31대와 소방관 57명을 투입해 2시간 뒤인 오후 3시 56분쯤 불을 껐다. 불은 진화했으나 60대 여성 근로자 A씨가 실종됐다. 소방 당국은 이날 오후 4시 38분쯤 잠수함 내부에서 실종자를 발견했으나 오후 10시 30분 현재 구해 내지 못하고 있다. 소방 당국은 “잠수함 내부 통로가 한 사람이 겨우 지나갈 정도로 좁은 데다 불에 타 ...",https://n.news.naver.com/article/newspaper/023/0003969987?date=20260410,기타,0.003093217064891619,
한국경제,"부산 북구갑 출마하나…한동훈, 서병수와 회동",6·3 지방선거와 동시에 치러지는 국회의원 재·보궐선거에서 한동훈 전 국민의힘 대표(사진)의 부산 북구갑 무소속 출마가 유력해지고 있다.9일 정치권에 따르면 한 전 대표는 전날 국민의힘 북갑 당협위원장인 서병수 전 의원과 회동하고 출마 가능성을 타진했다. 북갑 현역 의원인 전재수 더불어민주당 부산시장 예비후보의 공천이 확정되면서 이 지역구가 공석이 돼 보궐선거가 치러질 가능성이 높아졌다. 부산시장을 지낸 서 당협위원장은 한 대표 출마 시 전폭적으로 지원하겠다는 뜻을 밝힌 것으로 알려졌다. 또 당 지도부에 다른 후보를 내지 말라는 뜻을 전달한 것으로 전해졌다.국민의힘에서는 18~19대 북갑 의원을 지낸 박민식 전 국가보훈부 장관이 강한 출마 의지를 밝혀 3파전이 될 가능성도 있다....,https://n.news.naver.com/article/newspaper/015/0005273145?date=20260410,기타,0.0030870266700500086,
동아일보,"부풀린 정보로 전쟁 부추겨놓고, 휴전까지 짓밟은 네타냐후","[美-이란 ‘위태로운 휴전’]“완수할 목표 남아, 헤즈볼라 때릴것”… 휴전 직후 레바논 맹폭, 1300명 사상부패-비리로 정치적 위기 몰리자전쟁 통해 극우결집-집권연장 노려… “승자 없는 전쟁서 가장 큰 패배자”미국과 이란의 2주간 휴전이 발표되고 하루가 채 지나지 않은 8일(현지 시간) 이스라엘이 친이란 무장단체 헤즈볼라의 근거지인 레바논에 고강도 공습을 단행해 1300여 명의 사상자가 발생했다. 이에 이란은 호르무즈 해협 폐쇄 및 통항 제한 등을 거론하며 이스라엘의 공격이 계속되면 휴전을 재검토하겠다고 반발했다. 또 9일 AP통신에 따르면 모하마드 바게르 갈리바프 이란 국회의장은 “레바논에서 헤즈볼라에 대한 이스라엘의 공격이 계속될 경우 명확한 대가와 강력한 대응을 초래할 것”이라고 경고했다.이란의 핵 ...",https://n.news.naver.com/article/newspaper/020/0003711315?date=20260410,기타,0.0030821206317940813,
동아일보,"차출설 하정우 “靑서 더 근무, 2028년 총선땐 고려”","李 “하GPT, 작업에 넘어가면 안돼”정청래는 “당에서 더 필요한 인재”“작업 들어온다고 넘어가고 그러면 안 된다.”이재명 대통령은 9일 청와대에서 주재한 국민경제자문회의에서 하정우 대통령AI미래기획수석비서관(사진)이 연구개발(R&D) 정책 보고를 끝내자 “‘하GPT’(하 수석의 별명), 요새 이렇게 할 일이 많은데 누가 작업 들어오는 것 같다”며 이렇게 말했다. 이 대통령이 공개 석상에서 하 수석의 부산 북갑 보궐선거 차출론을 언급한 것이다.하 수석은 이 대통령 발언 이후 동아일보에 “이 대통령님이 작업에 넘어가지 말라고 하셨다. 인사권자가 말씀하시는 대로 따를 뿐”이라고 말했다. 이어 “개인적으로 당분간 청와대에서 더 일하고 싶다”며 “2028년 총선 정도 시점에는 고향(부산)에 기여하는 방안을 생각해 ...",https://n.news.naver.com/article/newspaper/020/0003711314?date=20260410,경영,0.0030438473145796775,
한국경제,"[사설] ""세계화 시대 완전히 끝났다"" 새겨들어야 할 기업인의 탄식","호세 무뇨스 현대자동차 사장이 “세계화 시대는 끝났다. (그것도) 완전히 끝났다”고 말했다. 블룸버그통신 인터뷰에서 무뇨스 사장은 미국·이란 전쟁으로 호르무즈해협 통행이 차단된 이후 급격하게 악화한 글로벌 경영 환경을 가감 없이 전했다. 그는 “선박들이 기존 운송 경로를 벗어나 아프리카 희망봉으로 우회하도록 조치했다”며 “이에 따라 부품 조달 기간이 크게 늘어나는 것이 불가피해졌다”고 토로했다.무뇨스 사장의 말처럼 더는 세계화가 예전처럼 작동하기를 기대하기는 힘들게 됐다. 중동전쟁발 위기에 앞서 코로나19 확산으로 세계 각 지역이 유기적으로 얽힌 글로벌 공급망 체제는 쉽사리 복구되기 어려운 손상을 입었다. 엎친 데 덮친 격으로 중국의 부상과 이를 견제하기 위한 미국의 보호무역주의 강화, 러시아·우크라이나 전...",https://n.news.naver.com/article/newspaper/015/0005273228?date=20260410,경영,0.0029938977138236535,
동아일보,"정비사 2명이 10시간 걸릴 외관정비, AI 드론은 4시간에 ‘끝’","[K제조 바꾸는 AI로봇]‘점검 드론’ 4대가 AI로 군집비행사람보다 더 정밀하게 결함 찾아고공작업 줄어 정비사 안전도 확보대한항공이 보유한 초대형 항공기 A380의 너비는 약 80m, 높이는 24m가 넘는다. 이런 큰 덩치의 항공기 외관을 사람이 직접 점검하려면 긴 시간이 필요하고 작업 환경도 위험할 수 있다. 천장과 연결된 고공 통로나 리프트카 등에 올라가 아래를 내려다보며 점검해야 하기 때문이다. 기존 A380 한 대의 외관 점검을 하려면 정비사 2명이 달라붙어 10시간 동안 일해야 했다.하지만 대한항공이 요즘 이 비행기 외관을 점검하는 데는 4시간이면 충분하다. 정비사가 달라붙어 있을 필요도 없다. 인공지능(AI)이 탑재된 드론이 항공기 주변을 날면서 외관 점검을 자동으로 수행하기 때문이다.외관 점검...",https://n.news.naver.com/article/newspaper/020/0003711326?date=20260410,기타,0.0029825672189127956,
동아일보,K9 자주포 9400억 규모 핀란드에 2차 수출,"112문 계약… 1차 포함 총 208문‘K방산’의 대표 주자인 K9 자주포(사진) 112문이 핀란드로 수출된다. 핀란드는 2017년에 한국 정부와 K9 자주포 1차 도입 계약을 체결하고, 96문을 도입해 육군의 주력 무기로 배치 운용 중인 만큼 이번 2차 도입분까지 포함하면 총 208문에 달하는 K9 자주포를 운용하게 된다.방위사업청에 따르면 9일(현지 시간) 핀란드 헬싱키에서 한국 정부를 대표하는 KOTRA와 핀란드 국방부 간 K9 자주포 2차 수출 계약이 체결됐다. ‘정부 간 거래(G2G)’ 방식이고, 수출 금액은 5억4600만 유로(약 9400억 원)다. 방위사업청 관계자는 “핀란드군이 K9 자주포를 수년간 실제 운용한 결과를 바탕으로 결정한 추가 계약”이라며 “혹한과 폭설 등 가혹한 북유럽 지형에서도...",https://n.news.naver.com/article/newspaper/020/0003711264?date=20260410,기타,0.002980611236517572,
한국경제,"""서울, 벚꽃 여행지 1위""…트립닷컴, 항공 예약 급증","전 세계 여행객이 올해 벚꽃 시즌 가장 많이 방문하는 여행지는 서울인 것으로 나타났다. 트립닷컴은 지난달 20일부터 다음 달 3일까지 항공편 예약량을 분석한 결과 서울행 항공권 예약량이 전년 동기 대비 83% 급증해 1위를 차지했다고 9일 밝혔다. 전통적인 벚꽃 여행지인 일본 도쿄(2위)와 오사카(4위)를 앞질렀다.지역별로는 일본발 예약이 전년 동기 대비 100% 증가해 가장 많았다. 캐나다(165%)와 태국(122%), 미국(82%), 중국(74%) 등에서도 서울행 항공편 수요가 크게 늘었다.여행객 목적지가 서울 외에 지방으로 다변화하는 흐름도 확인됐다. 청주행 예약은 전년 대비 962% 증가했다. 부산(131%)과 제주(129%)가 그 뒤를 이었다. 홍종민 트립닷컴 한국 지사장은 “한국이 아시아를 넘어 ...",https://n.news.naver.com/article/newspaper/015/0005273062?date=20260410,기타,0.0029780263029500443,
중앙일보,중동전쟁 직격탄…‘한달새 54조’ 외국인 자금 이탈 역대 최대,"지난달 국내 증권시장을 떠난 외국인 자금이 365억 달러(약 54조원)에 달하며 역대 최대치를 기록했다. 2008년 금융위기 당시보다 큰 규모다.한국은행이 9일 발표한 ‘국제금융·외환시장 동향’에 따르면 올해 3월 외국인의 국내 증권투자자금은 365억5000만 달러 순유출로 집계됐다. 빠져나간 돈(유출)이 들어온 돈(유입)보다 그만큼 더 많았다는 의미다. 전달(-77억6000만 달러)보다 4배 이상 늘어난 규모로, 종전 최대였던 2008년 7월(-89억7000만 달러)을 크게 웃돈다.외국인 증권투자자금은 1월 23억9000만 달러 순유입에서 2월 순유출로 전환된 뒤, 3월 대규모 자금 이탈로 이어졌다. 1~3월 누적 순유출액은 419억2000만 달러에 이른다. 지난해 연간 순유입액(420억6000만 달러)과...",https://n.news.naver.com/article/newspaper/025/0003515231?date=20260410,경영,0.00286185996515887,
매일경제,26조 전쟁추경 10일 본회의로…3조 증액되나,"예결소위 추경안 막판 심사농해수위 1조·환노위 6천억지역구 쪽지예산도 추가돼26조2000억원 규모의 '벚꽃 추경(추가경정예산)안'이 국회 예산결산특별위원회에서 최종 심사에 들어갔다. 중동 사태에 따른 고유가 피해 지원과 경기 진작이라는 추경 편성 목표와 달리 여야는 심사 단계에서 '지역구 챙기기' 예산 끼워넣기를 시도하는 등 3조원 넘는 나랏돈 추가 지출이 필요하다고 의견을 내놨다. 이에 정부는 ""국채를 발행해서 추경을 더 하란 것이냐""며 우려를 표명했다.9일 국회 예결위가 예산안조정소위원회를 열어 추경안 최종 심사에 착수했다. 예결소위 심사는 정부가 제출한 추경 원안과 상임위원회별 심사안, 예결위 심사 의견 등을 검토해 최종 규모를 확정하는 자리다. 현재 10개 상임위 중 8곳에서 심사를 마쳤고 산업통상자...",https://n.news.naver.com/article/newspaper/009/0005663797?date=20260410,업계,0.002754001277120709,
